Marker Chrom Pos_start
Chr5SNP4321 5 47.347946
Chr5SNP4322 5 47.358905
Chr5SNP4324 5 47.380822
Chr5SNP4325 5 47.391781
Chr5SNP4326 5 47.40274
Chr5SNP4328 5 47.424658
Chr5SNP4330 5 47.446576
Chr5SNP4331 5 47.457535
Chr5SNP4333 5 47.479453
Chr5SNP4334 5 47.490411
Chr5SNP4336 5 47.512329
Chr5SNP4342 5 47.578083
Chr5SNP4345 5 47.610959
Chr5SNP4346 5 47.621918
Chr5SNP4347 5 47.632877
Chr5SNP4355 5 47.720548
Chr5SNP4357 5 47.742466
Chr5SNP4364 5 47.819179
Chr5SNP4365 5 47.830137
Chr5SNP4371 5 47.895891
Chr5SNP4374 5 47.928768
Chr5SNP4375 5 47.939727
Chr5SNP4376 5 47.950685
Chr5SNP4377 5 47.961644
Chr5SNP4380 5 47.994521
Chr5SNP4381 5 48.00548
Chr5SNP4382 5 48.016439
Chr5SNP4384 5 48.038357
Chr5SNP4387 5 48.071233
Chr5SNP4389 5 48.093151
Chr5SNP4392 5 48.126028
Chr5SNP4394 5 48.147946
Chr5SNP4403 5 48.246576
Chr5SNP4411 5 48.334247
Chr5SNP4412 5 48.345206
Chr5SNP4414 5 48.367124
Chr5SNP4415 5 48.378083
Chr5SNP4416 5 48.389042
Chr5SNP4417 5 48.4
Chr5SNP4420 5 48.432877
Chr5SNP4421 5 48.443836
Chr5SNP4424 5 48.476713
Chr5SNP4425 5 48.487672
Chr5SNP4426 5 48.498631
Chr5SNP4430 5 48.542466
Chr5SNP4433 5 48.575343
Chr5SNP4434 5 48.586302
Chr5SNP4435 5 48.597261
Chr5SNP4436 5 48.60822
Chr5SNP4442 5 48.673973
Chr5SNP4444 5 48.695891
Chr5SNP4447 5 48.728768
Chr5SNP4448 5 48.739727
Chr5SNP4449 5 48.750685
Chr5SNP4451 5 48.772603
Chr5SNP4455 5 48.816439
Chr5SNP4457 5 48.838357
Chr5SNP4461 5 48.882192
Chr5SNP4463 5 48.90411
Chr5SNP4464 5 48.915069
Chr5SNP4470 5 48.980822
Chr5SNP4471 5 48.991781
Chr5SNP4472 5 49.00274
Chr5SNP4475 5 49.035617
Chr5SNP4477 5 49.057535
Chr5SNP4478 5 49.068494
Chr5SNP4482 5 49.112329
Chr5SNP4484 5 49.134247
Chr5SNP4488 5 49.178083
Chr5SNP4489 5 49.189042
Chr5SNP4494 5 49.243836
Chr5SNP4495 5 49.254795
Chr5SNP4502 5 49.331507
Chr5SNP4508 5 49.397261
Chr5SNP4510 5 49.419179
Chr5SNP4514 5 49.463014
Chr5SNP4516 5 49.484932
Chr5SNP4517 5 49.495891
Chr5SNP4520 5 49.528768
Chr5SNP4522 5 49.550685
Chr5SNP4526 5 49.594521
Chr5SNP4528 5 49.616439
Chr5SNP4530 5 49.638357
Chr5SNP4534 5 49.682192
Chr5SNP4537 5 49.715069
Chr5SNP4539 5 49.736987
Chr5SNP4541 5 49.758905
Chr5SNP4550 5 49.857535
Chr5SNP4551 5 49.868494
Chr5SNP4552 5 49.879453
Chr5SNP4553 5 49.890411
Chr5SNP4559 5 49.956165
Chr5SNP4561 5 49.978083
Chr5SNP4562 5 49.989042
Chr5SNP4563 5 50
Chr5SNP4566 5 50.032877
Chr5SNP4573 5 50.10959
Chr5SNP4576 5 50.142466
Chr5SNP4580 5 50.186302
Chr5SNP4581 5 50.197261
Chr5SNP4586 5 50.252055
Chr5SNP4590 5 50.295891
Chr5SNP4591 5 50.30685
Chr5SNP4592 5 50.317809
Chr5SNP4595 5 50.350685
Chr5SNP4597 5 50.372603
Chr5SNP4598 5 50.383562
Chr5SNP4599 5 50.394521
Chr5SNP4604 5 50.449316
Chr5SNP4605 5 50.460274
Chr5SNP4606 5 50.471233
Chr5SNP4607 5 50.482192
Chr5SNP4610 5 50.515069
Chr5SNP4612 5 50.536987
Chr5SNP4614 5 50.558905
Chr5SNP4615 5 50.569864
Chr5SNP4620 5 50.624658
Chr5SNP4625 5 50.679453
Chr5SNP4628 5 50.712329
Chr5SNP4634 5 50.778083
Chr5SNP4638 5 50.821918
Chr5SNP4639 5 50.832877
Chr5SNP4645 5 50.898631
Chr5SNP4651 5 50.964384
Chr5SNP4656 5 51.019179
Chr5SNP4660 5 51.063014
Chr5SNP4661 5 51.073973
Chr5SNP4664 5 51.10685
Chr5SNP4673 5 51.20548
Chr5SNP4676 5 51.238357
Chr5SNP4678 5 51.260274
Chr5SNP4685 5 51.336987
Chr5SNP4687 5 51.358905
Chr5SNP4689 5 51.380822
Chr5SNP4692 5 51.413699
Chr5SNP4696 5 51.457535
Chr5SNP4699 5 51.490411
Chr5SNP4703 5 51.534247
Chr5SNP4705 5 51.556165
Chr5SNP4710 5 51.610959
Chr5SNP4711 5 51.621918
Chr5SNP4712 5 51.632877
Chr5SNP4713 5 51.643836
Chr5SNP4714 5 51.654795
Chr5SNP4717 5 51.687672
Chr5SNP4718 5 51.698631
Chr5SNP4722 5 51.742466
Chr5SNP4724 5 51.764384
Chr5SNP4725 5 51.775343
Chr5SNP4729 5 51.819179
Chr5SNP4734 5 51.873973
Chr5SNP4737 5 51.90685
Chr5SNP4739 5 51.928768
Chr5SNP4745 5 51.994521
Chr5SNP4750 5 52.049316
Chr5SNP4752 5 52.071233
Chr5SNP4755 5 52.10411
Chr5SNP4756 5 52.115069
Chr5SNP4758 5 52.136987
Chr5SNP4760 5 52.158905
Chr5SNP4765 5 52.213699
Chr5SNP4767 5 52.235617
Chr5SNP4774 5 52.312329
Chr5SNP4775 5 52.323288
Chr5SNP4776 5 52.334247
Chr5SNP4786 5 52.443836
Chr5SNP4788 5 52.465754
Chr5SNP4794 5 52.531507
Chr5SNP4796 5 52.553425
Chr5SNP4797 5 52.564384
Chr5SNP4798 5 52.575343
Chr5SNP4801 5 52.60822
Chr5SNP4802 5 52.619179
Chr5SNP4803 5 52.630137
Chr5SNP4805 5 52.652055
Chr5SNP4809 5 52.695891
Chr5SNP4810 5 52.70685
Chr5SNP4811 5 52.717809
Chr5SNP4816 5 52.772603
Chr5SNP4818 5 52.794521
Chr5SNP4821 5 52.827398
Chr5SNP4823 5 52.849316
Chr5SNP4825 5 52.871233
Chr5SNP4826 5 52.882192
Chr5SNP4828 5 52.90411
Chr5SNP4830 5 52.926028
Chr5SNP4833 5 52.958905
Chr5SNP4837 5 53.00274
Chr5SNP4838 5 53.013699
Chr5SNP4843 5 53.068494
Chr5SNP4845 5 53.090411
Chr5SNP4848 5 53.123288
Chr5SNP4850 5 53.145206
Chr5SNP4853 5 53.178083
Chr5SNP4854 5 53.189042
Chr5SNP4856 5 53.210959
Chr5SNP4857 5 53.221918
Chr5SNP4863 5 53.287672
Chr5SNP4867 5 53.331507
Chr5SNP4869 5 53.353425
Chr5SNP4874 5 53.40822
Chr5SNP4877 5 53.441096
Chr5SNP4878 5 53.452055
Chr5SNP4879 5 53.463014
Chr5SNP4882 5 53.495891
Chr5SNP4883 5 53.50685
Chr5SNP4884 5 53.517809
Chr5SNP4885 5 53.528768
Chr5SNP4886 5 53.539727
Chr5SNP4887 5 53.550685
Chr5SNP4889 5 53.572603
Chr5SNP4891 5 53.594521
Chr5SNP4895 5 53.638357
Chr5SNP4904 5 53.736987
Chr5SNP4905 5 53.747946
Chr5SNP4914 5 53.846576
Chr5SNP4915 5 53.857535
Chr5SNP4917 5 53.879453
Chr5SNP4920 5 53.912329
Chr5SNP4921 5 53.923288
Chr5SNP4925 5 53.967124
Chr5SNP4926 5 53.978083
Chr5SNP4927 5 53.989042
Chr5SNP4931 5 54.032877
Chr5SNP4934 5 54.065754
Chr5SNP4936 5 54.087672
Chr5SNP4937 5 54.098631
Chr5SNP4939 5 54.120548
Chr5SNP4943 5 54.164384
Chr5SNP4945 5 54.186302
Chr5SNP4958 5 54.328768
Chr5SNP4961 5 54.361644
Chr5SNP4963 5 54.383562
Chr5SNP4967 5 54.427398
Chr5SNP4968 5 54.438357
Chr5SNP4975 5 54.515069
Chr5SNP4978 5 54.547946
Chr5SNP4979 5 54.558905
Chr5SNP4981 5 54.580822
Chr5SNP4986 5 54.635617
Chr5SNP4987 5 54.646576
Chr5SNP4996 5 54.745206
Chr5SNP4999 5 54.778083
Chr5SNP5001 5 54.8
Chr5SNP5002 5 54.810959
Chr5SNP5005 5 54.843836
Chr5SNP5009 5 54.887672
Chr5SNP5010 5 54.898631
Chr5SNP5013 5 54.931507
Chr5SNP5014 5 54.942466
Chr5SNP5022 5 55.030137
Chr5SNP5024 5 55.052055
Chr5SNP5030 5 55.117809
Chr5SNP5037 5 55.194521
Chr5SNP5044 5 55.271233
Chr5SNP5051 5 55.347946
Chr5SNP5059 5 55.435617
Chr5SNP5063 5 55.479453
Chr5SNP5071 5 55.567124
Chr5SNP5080 5 55.665754
Chr5SNP5082 5 55.687672
Chr5SNP5084 5 55.70959
Chr5SNP5085 5 55.720548
Chr5SNP5088 5 55.753425
Chr5SNP5093 5 55.80822
Chr5SNP5094 5 55.819179
Chr5SNP5098 5 55.863014
Chr5SNP5099 5 55.873973
Chr5SNP5103 5 55.917809
Chr5SNP5105 5 55.939727
Chr5SNP5106 5 55.950685
Chr5SNP5109 5 55.983562
Chr5SNP5114 5 56.038357
Chr5SNP5117 5 56.071233
Chr5SNP5118 5 56.082192
Chr5SNP5121 5 56.115069
Chr5SNP5122 5 56.126028
Chr5SNP5138 5 56.30137
Chr5SNP5139 5 56.312329
Chr5SNP5145 5 56.378083
Chr5SNP5147 5 56.4
Chr5SNP5152 5 56.454795
Chr5SNP5162 5 56.564384
Chr5SNP5167 5 56.619179
Chr5SNP5168 5 56.630137
Chr5SNP5169 5 56.641096
Chr5SNP5171 5 56.663014
Chr5SNP5175 5 56.70685
Chr5SNP5177 5 56.728768
Chr5SNP5183 5 56.794521
Chr5SNP5190 5 56.871233
Chr5SNP5191 5 56.882192
Chr5SNP5195 5 56.926028
Chr5SNP5197 5 56.947946
Chr5SNP5202 5 57.00274
Chr5SNP5205 5 57.035617
Chr5SNP5206 5 57.046576
Chr5SNP5209 5 57.079453
Chr5SNP5216 5 57.156165
Chr5SNP5220 5 57.200001
Chr5SNP5221 5 57.210959
Chr5SNP5226 5 57.265754
Chr5SNP5227 5 57.276713
Chr5SNP5231 5 57.320548
Chr5SNP5232 5 57.331507
Chr5SNP5234 5 57.353425
Chr5SNP5240 5 57.419179
Chr5SNP5242 5 57.441096
Chr5SNP5245 5 57.473973
Chr5SNP5246 5 57.484932
Chr5SNP5252 5 57.550685
Chr5SNP5253 5 57.561644
Chr5SNP5259 5 57.627398
Chr5SNP5262 5 57.660274
Chr5SNP5266 5 57.70411
Chr5SNP5272 5 57.769864
Chr5SNP5273 5 57.780822
Chr5SNP5282 5 57.879453
Chr5SNP5284 5 57.90137
Chr5SNP5286 5 57.923288
Chr5SNP5292 5 57.989042
Chr5SNP5297 5 58.043836
Chr5SNP5298 5 58.054795
Chr5SNP5299 5 58.065754
Chr5SNP5301 5 58.087672
Chr5SNP5303 5 58.10959
Chr5SNP5310 5 58.186302
Chr5SNP5311 5 58.197261
Chr5SNP5312 5 58.20822
Chr5SNP5313 5 58.219179
Chr5SNP5317 5 58.263014
Chr5SNP5318 5 58.273973
Chr5SNP5319 5 58.284932
Chr5SNP5321 5 58.30685
Chr5SNP5322 5 58.317809
Chr5SNP5325 5 58.350685
Chr5SNP5336 5 58.471233
Chr5SNP5339 5 58.50411
Chr5SNP5340 5 58.515069
Chr5SNP5342 5 58.536987
Chr5SNP5343 5 58.547946
Chr5SNP5344 5 58.558905
Chr5SNP5345 5 58.569864
Chr5SNP5346 5 58.580822
Chr5SNP5348 5 58.60274
Chr5SNP5354 5 58.668494
Chr5SNP5359 5 58.723288
Chr5SNP5360 5 58.734247
Chr5SNP5364 5 58.778083
Chr5SNP5368 5 58.821918
Chr5SNP5374 5 58.887672
Chr5SNP5375 5 58.898631
Chr5SNP5377 5 58.920548
Chr5SNP5384 5 58.997261
Chr5SNP5386 5 59.019179
Chr5SNP5388 5 59.041096
Chr5SNP5389 5 59.052055
Chr5SNP5390 5 59.063014
Chr5SNP5393 5 59.095891
Chr5SNP5398 5 59.150685
Chr5SNP5399 5 59.161644
Chr5SNP5406 5 59.238357
Chr5SNP5409 5 59.271233
Chr5SNP5410 5 59.282192
Chr5SNP5412 5 59.30411
Chr5SNP5413 5 59.315069
Chr5SNP5419 5 59.380822
Chr5SNP5420 5 59.391781
Chr5SNP5425 5 59.446576
Chr5SNP5427 5 59.468494
Chr5SNP5433 5 59.534247
Chr5SNP5434 5 59.545206
Chr5SNP5440 5 59.610959
Chr5SNP5441 5 59.621918
Chr5SNP5443 5 59.643836
Chr5SNP5450 5 59.720548
Chr5SNP5451 5 59.731507
Chr5SNP5461 5 59.841096
Chr5SNP5462 5 59.852055
Chr5SNP5465 5 59.884932
Chr5SNP5467 5 59.90685
Chr5SNP5478 5 60.027398
Chr5SNP5479 5 60.038357
Chr5SNP5482 5 60.071233
Chr5SNP5484 5 60.093151
Chr5SNP5486 5 60.115069
Chr5SNP5487 5 60.126028
Chr5SNP5488 5 60.136987
Chr5SNP5490 5 60.158905
Chr5SNP5491 5 60.169864
Chr5SNP5496 5 60.224658
Chr5SNP5500 5 60.268494
Chr5SNP5501 5 60.279453
Chr5SNP5505 5 60.323288
Chr5SNP5506 5 60.334247
Chr5SNP5513 5 60.410959
Chr5SNP5516 5 60.443836
Chr5SNP5517 5 60.454795
Chr5SNP5519 5 60.476713
Chr5SNP5523 5 60.520548
Chr5SNP5525 5 60.542466
Chr5SNP5528 5 60.575343
Chr5SNP5529 5 60.586302
Chr5SNP5531 5 60.60822
Chr5SNP5534 5 60.641096
Chr5SNP5536 5 60.663014
Chr5SNP5538 5 60.684932
Chr5SNP5542 5 60.728768
Chr5SNP5544 5 60.750685
Chr5SNP5552 5 60.838357
Chr5SNP5553 5 60.849316
Chr5SNP5556 5 60.882192
Chr5SNP5558 5 60.90411
Chr5SNP5560 5 60.926028
Chr5SNP5565 5 60.980822
Chr5SNP5566 5 60.991781
Chr5SNP5567 5 61.00274
Chr5SNP5573 5 61.068494
Chr5SNP5574 5 61.079453
Chr5SNP5580 5 61.145206
Chr5SNP5581 5 61.156165
Chr5SNP5583 5 61.178083
Chr5SNP5585 5 61.200001
Chr5SNP5587 5 61.221918
Chr5SNP5588 5 61.232877
Chr5SNP5589 5 61.243836
Chr5SNP5590 5 61.254795
Chr5SNP5591 5 61.265754
Chr5SNP5593 5 61.287672
Chr5SNP5598 5 61.342466
Chr5SNP5599 5 61.353425
Chr5SNP5600 5 61.364384
Chr5SNP5602 5 61.386302
Chr5SNP5603 5 61.397261
Chr5SNP5607 5 61.441096
Chr5SNP5609 5 61.463014
Chr5SNP5613 5 61.50685
Chr5SNP5615 5 61.528768
Chr5SNP5617 5 61.550685
Chr5SNP5631 5 61.70411
Chr5SNP5633 5 61.726028
Chr5SNP5635 5 61.747946
Chr5SNP5636 5 61.758905
Chr5SNP5637 5 61.769864
Chr5SNP5639 5 61.791781
Chr5SNP5640 5 61.80274
Chr5SNP5646 5 61.868494
Chr5SNP5649 5 61.90137
Chr5SNP5652 5 61.934247
Chr5SNP5653 5 61.945206
Chr5SNP5654 5 61.956165
Chr5SNP5656 5 61.978083
Chr5SNP5657 5 61.989042
Chr5SNP5660 5 62.021918
Chr5SNP5670 5 62.131507
Chr5SNP5675 5 62.186302
Chr5SNP5678 5 62.219179
Chr5SNP5679 5 62.230137
Chr5SNP5681 5 62.252055
Chr5SNP5685 5 62.295891
Chr5SNP5687 5 62.317809
Chr5SNP5688 5 62.328768
Chr5SNP5689 5 62.339727
Chr5SNP5691 5 62.361644
Chr5SNP5696 5 62.416439
Chr5SNP5701 5 62.471233
Chr5SNP5703 5 62.493151
Chr5SNP5706 5 62.526028
Chr5SNP5709 5 62.558905
Chr5SNP5714 5 62.613699
Chr5SNP5717 5 62.646576
Chr5SNP5720 5 62.679453
Chr5SNP5723 5 62.712329
Chr5SNP5724 5 62.723288
Chr5SNP5730 5 62.789042
Chr5SNP5732 5 62.810959
Chr5SNP5734 5 62.832877
Chr5SNP5735 5 62.843836
Chr5SNP5738 5 62.876713
Chr5SNP5742 5 62.920548
Chr5SNP5743 5 62.931507
Chr5SNP5744 5 62.942466
Chr5SNP5746 5 62.964384
Chr5SNP5748 5 62.986302
Chr5SNP5749 5 62.997261
Chr5SNP5751 5 63.019179
Chr5SNP5753 5 63.041096
Chr5SNP5759 5 63.10685
Chr5SNP5760 5 63.117809
Chr5SNP5762 5 63.139727
Chr5SNP5766 5 63.183562
Chr5SNP5768 5 63.20548
Chr5SNP5769 5 63.216439
Chr5SNP5774 5 63.271233
Chr5SNP5775 5 63.282192
Chr5SNP5778 5 63.315069
Chr5SNP5779 5 63.326028
Chr5SNP5781 5 63.347946
Chr5SNP5787 5 63.413699
Chr5SNP5788 5 63.424658
Chr5SNP5790 5 63.446576
Chr5SNP5791 5 63.457535
Chr5SNP5794 5 63.490411
Chr5SNP5795 5 63.50137
Chr5SNP5798 5 63.534247
Chr5SNP5799 5 63.545206
Chr5SNP5803 5 63.589042
Chr5SNP5805 5 63.610959
Chr5SNP5808 5 63.643836
Chr5SNP5809 5 63.654795
Chr5SNP5810 5 63.665754
Chr5SNP5812 5 63.687672
Chr5SNP5813 5 63.698631
Chr5SNP5815 5 63.720548
Chr5SNP5816 5 63.731507
Chr5SNP5819 5 63.764384
Chr5SNP5820 5 63.775343
Chr5SNP5827 5 63.852055
Chr5SNP5829 5 63.873973
Chr5SNP5832 5 63.90685
Chr5SNP5834 5 63.928768
Chr5SNP5838 5 63.972603
Chr5SNP5840 5 63.994521
Chr5SNP5844 5 64.038357
Chr5SNP5845 5 64.049316
Chr5SNP5846 5 64.060274
Chr5SNP5849 5 64.093151
Chr5SNP5850 5 64.10411
Chr5SNP5852 5 64.126028
Chr5SNP5854 5 64.147946
Chr5SNP5856 5 64.169864
Chr5SNP5857 5 64.180822
Chr5SNP5859 5 64.20274
Chr5SNP5860 5 64.213699
Chr5SNP5861 5 64.224658
Chr5SNP5862 5 64.235617
Chr5SNP5863 5 64.246576
Chr5SNP5866 5 64.279453
Chr5SNP5869 5 64.312329
Chr5SNP5872 5 64.345206
Chr5SNP5876 5 64.389042
Chr5SNP5880 5 64.432877
Chr5SNP5881 5 64.443836
Chr5SNP5884 5 64.476713
Chr5SNP5888 5 64.520548
Chr5SNP5889 5 64.531507
Chr5SNP5893 5 64.575343
Chr5SNP5894 5 64.586302
Chr5SNP5899 5 64.641096
Chr5SNP5901 5 64.663014
Chr5SNP5902 5 64.673973
Chr5SNP5905 5 64.70685
Chr5SNP5907 5 64.728768
Chr5SNP5909 5 64.750685
Chr5SNP5913 5 64.794521
Chr5SNP5914 5 64.80548
Chr5SNP5918 5 64.849316
Chr5SNP5920 5 64.871233
Chr5SNP5921 5 64.882192
Chr5SNP5923 5 64.90411
Chr5SNP5924 5 64.915069
Chr5SNP5925 5 64.926028
Chr5SNP5927 5 64.947946
Chr5SNP5936 5 65.046576
Chr5SNP5939 5 65.079453
Chr5SNP5940 5 65.090411
Chr5SNP5941 5 65.10137
Chr5SNP5943 5 65.123288
Chr5SNP5944 5 65.134247
Chr5SNP5945 5 65.145206
Chr5SNP5946 5 65.156165
Chr5SNP5948 5 65.178083
Chr5SNP5950 5 65.200001
Chr5SNP5955 5 65.254795
Chr5SNP5962 5 65.331507
Chr5SNP5967 5 65.386302
Chr5SNP5969 5 65.40822
Chr5SNP5973 5 65.452055
Chr5SNP5974 5 65.463014
Chr5SNP5977 5 65.495891
Chr5SNP5978 5 65.50685
Chr5SNP5980 5 65.528768
Chr5SNP5982 5 65.550685
Chr5SNP5986 5 65.594521
Chr5SNP5989 5 65.627398
Chr5SNP5990 5 65.638357
Chr5SNP5991 5 65.649316
Chr5SNP5992 5 65.660274
Chr5SNP5995 5 65.693151
Chr5SNP5996 5 65.70411
Chr5SNP5998 5 65.726028
Chr5SNP5999 5 65.736987
Chr5SNP6001 5 65.758905
Chr5SNP6005 5 65.80274
Chr5SNP6007 5 65.824658
Chr5SNP6011 5 65.868494
Chr5SNP6013 5 65.890411
Chr5SNP6014 5 65.90137
Chr5SNP6015 5 65.912329
Chr5SNP6021 5 65.978083
Chr5SNP6022 5 65.989042
Chr5SNP6025 5 66.021918
Chr5SNP6027 5 66.043836
Chr5SNP6036 5 66.142466
Chr5SNP6038 5 66.164384
Chr5SNP6041 5 66.197261
Chr5SNP6043 5 66.219179
Chr5SNP6048 5 66.273973
Chr5SNP6050 5 66.295891
Chr5SNP6056 5 66.361644
Chr5SNP6058 5 66.383562
Chr5SNP6060 5 66.40548
Chr5SNP6061 5 66.416439
Chr5SNP6062 5 66.427398
Chr5SNP6065 5 66.460274
Chr5SNP6066 5 66.471233
Chr5SNP6072 5 66.536987
Chr5SNP6080 5 66.624658
Chr5SNP6085 5 66.679453
Chr5SNP6086 5 66.690411
Chr5SNP6089 5 66.723288
Chr5SNP6090 5 66.734247
Chr5SNP6092 5 66.756165
Chr5SNP6093 5 66.767124
Chr5SNP6095 5 66.789042
Chr5SNP6105 5 66.898631
Chr5SNP6107 5 66.920548
Chr5SNP6108 5 66.931507
Chr5SNP6109 5 66.942466
Chr5SNP6110 5 66.953425
Chr5SNP6111 5 66.964384
Chr5SNP6112 5 66.975343
Chr5SNP6113 5 66.986302
Chr5SNP6114 5 66.997261
Chr5SNP6115 5 67.00822
Chr5SNP6116 5 67.019179
Chr5SNP6117 5 67.030137
Chr5SNP6121 5 67.073973
Chr5SNP6122 5 67.084932
Chr5SNP6123 5 67.095891
Chr5SNP6132 5 67.194521
Chr5SNP6142 5 67.30411
Chr5SNP6144 5 67.326028
Chr5SNP6145 5 67.336987
Chr5SNP6147 5 67.358905
Chr5SNP6150 5 67.391781
Chr5SNP6152 5 67.413699
Chr5SNP6153 5 67.424658
Chr5SNP6154 5 67.435617
Chr5SNP6157 5 67.468494
Chr5SNP6160 5 67.50137
Chr5SNP6162 5 67.523288
Chr5SNP6167 5 67.578083
Chr5SNP6170 5 67.610959
Chr5SNP6171 5 67.621918
Chr5SNP6174 5 67.654795
Chr5SNP6175 5 67.665754
Chr5SNP6177 5 67.687672
Chr5SNP6181 5 67.731507
Chr5SNP6183 5 67.753425
Chr5SNP6184 5 67.764384
Chr5SNP6189 5 67.819179
Chr5SNP6192 5 67.852055
Chr5SNP6196 5 67.895891
Chr5SNP6203 5 67.972603
Chr5SNP6205 5 67.994521
Chr5SNP6206 5 68.00548
Chr5SNP6209 5 68.038357
Chr5SNP6212 5 68.071233
Chr5SNP6216 5 68.115069
Chr5SNP6219 5 68.147946
Chr5SNP6229 5 68.257535
Chr5SNP6232 5 68.290411
Chr5SNP6233 5 68.30137
Chr5SNP6244 5 68.421918
Chr5SNP6247 5 68.454795
Chr5SNP6252 5 68.50959
Chr5SNP6260 5 68.597261
Chr5SNP6262 5 68.619179
Chr5SNP6263 5 68.630137
Chr5SNP6265 5 68.652055
Chr5SNP6273 5 68.739727
Chr5SNP6279 5 68.80548
Chr5SNP6281 5 68.827398
Chr5SNP6282 5 68.838357
Chr5SNP6284 5 68.860274
Chr5SNP6285 5 68.871233
Chr5SNP6287 5 68.893151
Chr5SNP6288 5 68.90411
Chr5SNP6289 5 68.915069
Chr5SNP6290 5 68.926028
Chr5SNP6299 5 69.024658
Chr5SNP6302 5 69.057535
Chr5SNP6303 5 69.068494
Chr5SNP6304 5 69.079453
Chr5SNP6305 5 69.090411
Chr5SNP6306 5 69.10137
Chr5SNP6307 5 69.112329
Chr5SNP6316 5 69.210959
Chr5SNP6318 5 69.232877
Chr5SNP6321 5 69.265754
Chr5SNP6323 5 69.287672
Chr5SNP6329 5 69.353425
Chr5SNP6330 5 69.364384
Chr5SNP6331 5 69.375343
Chr5SNP6332 5 69.386302
Chr5SNP6335 5 69.419179
Chr5SNP6341 5 69.484932
Chr5SNP6355 5 69.638357
Chr5SNP6369 5 69.791781
Chr5SNP6370 5 69.80274
Chr5SNP6372 5 69.824658
Chr5SNP6374 5 69.846576
Chr5SNP6375 5 69.857535
Chr5SNP6380 5 69.912329
Chr5SNP6386 5 69.978083
Chr5SNP6388 5 70
Chr5SNP6390 5 70.021918
Chr5SNP6391 5 70.032877
Chr5SNP6393 5 70.054795
Chr5SNP6397 5 70.098631
Chr5SNP6401 5 70.142466
Chr5SNP6402 5 70.153425
Chr5SNP6406 5 70.197261
Chr5SNP6408 5 70.219179
Chr5SNP6409 5 70.230137
Chr5SNP6416 5 70.30685
Chr5SNP6419 5 70.339727
Chr5SNP6421 5 70.361644
Chr5SNP6424 5 70.394521
Chr5SNP6425 5 70.40548
Chr5SNP6427 5 70.427398
Chr5SNP6432 5 70.482192
Chr5SNP6440 5 70.569864
Chr5SNP6445 5 70.624658
Chr5SNP6446 5 70.635617
Chr5SNP6447 5 70.646576
Chr5SNP6449 5 70.668494
Chr5SNP6451 5 70.690411
Chr5SNP6452 5 70.70137
Chr5SNP6455 5 70.734247
Chr5SNP6459 5 70.778083
Chr5SNP6464 5 70.832877
Chr5SNP6468 5 70.876713
Chr5SNP6475 5 70.953425
Chr5SNP6476 5 70.964384
Chr5SNP6479 5 70.997261
Chr5SNP6481 5 71.019179
Chr5SNP6482 5 71.030137
Chr5SNP6487 5 71.084932
Chr5SNP6495 5 71.172603
Chr5SNP6496 5 71.183562
Chr5SNP6497 5 71.194521
Chr5SNP6498 5 71.20548
Chr5SNP6503 5 71.260274
Chr5SNP6505 5 71.282192
Chr5SNP6508 5 71.315069
Chr5SNP6509 5 71.326028
Chr5SNP6511 5 71.347946
Chr5SNP6512 5 71.358905
Chr5SNP6514 5 71.380822
Chr5SNP6515 5 71.391781
Chr5SNP6516 5 71.40274
Chr5SNP6517 5 71.413699
Chr5SNP6520 5 71.446576
Chr5SNP6521 5 71.457535
Chr5SNP6522 5 71.468494
Chr5SNP6527 5 71.523288
Chr5SNP6528 5 71.534247
Chr5SNP6532 5 71.578083
Chr5SNP6534 5 71.6
Chr5SNP6539 5 71.654795
Chr5SNP6540 5 71.665754
Chr5SNP6544 5 71.70959
Chr5SNP6548 5 71.753425
Chr5SNP6551 5 71.786302
Chr5SNP6552 5 71.797261
Chr5SNP6555 5 71.830137
Chr5SNP6558 5 71.863014
Chr5SNP6565 5 71.939727
Chr5SNP6567 5 71.961644
Chr5SNP6569 5 71.983562
Chr5SNP6576 5 72.060274
Chr5SNP6579 5 72.093151
Chr5SNP6581 5 72.115069
Chr5SNP6582 5 72.126028
Chr5SNP6584 5 72.147946
Chr5SNP6586 5 72.169864
Chr5SNP6590 5 72.213699
Chr5SNP6595 5 72.268494
Chr5SNP6597 5 72.290411
Chr5SNP6599 5 72.312329
Chr5SNP6601 5 72.334247
Chr5SNP6605 5 72.378083
Chr5SNP6610 5 72.432877
Chr5SNP6611 5 72.443836
Chr5SNP6612 5 72.454795
Chr5SNP6614 5 72.476713
Chr5SNP6616 5 72.498631
Chr5SNP6617 5 72.50959
Chr5SNP6618 5 72.520548
Chr5SNP6622 5 72.564384
Chr5SNP6626 5 72.60822
Chr5SNP6627 5 72.619179
Chr5SNP6630 5 72.652055
Chr5SNP6633 5 72.684932
Chr5SNP6634 5 72.695891
Chr5SNP6635 5 72.70685
Chr5SNP6639 5 72.750685
Chr5SNP6642 5 72.783562
Chr5SNP6643 5 72.794521
Chr5SNP6644 5 72.80548
Chr5SNP6648 5 72.849316
Chr5SNP6649 5 72.860274
Chr5SNP6651 5 72.882192
Chr5SNP6652 5 72.893151
Chr5SNP6654 5 72.915069
Chr5SNP6655 5 72.926028
Chr5SNP6656 5 72.936987
Chr5SNP6657 5 72.947946
Chr5SNP6659 5 72.969864
Chr5SNP6660 5 72.980822
Chr5SNP6666 5 73.046576
